EVENT,ENCODING
Position_20/64,213.0
Note-Velocity_23,151.0
Note-On_69,69.0
Note-Duration_8/64,167.0
Position_29/64,222.0
Note-Velocity_18,146.0
Note-On_67,67.0
Note-Duration_6/64,165.0
Position_32/64,225.0
Tempo-Class_2,259.0
Tempo_135.00,296.0
Position_37/64,230.0
Note-Velocity_23,151.0
Note-On_69,69.0
Note-Duration_8/64,167.0
Position_45/64,238.0
Note-Velocity_24,152.0
Note-On_67,67.0
Note-Duration_5/64,164.0
Position_48/64,241.0
Tempo-Class_3,260.0
Tempo_143.33,299.0
Position_52/64,245.0
Note-Velocity_24,152.0
Note-On_65,65.0
Note-Duration_7/64,166.0
Position_61/64,254.0
Note-Velocity_23,151.0
Note-On_64,64.0
Note-Duration_30/64,189.0
Bar,192.0
Position_0/64,193.0
Tempo-Class_3,260.0
Tempo_140.00,298.0
Chord-Tone_D,324.0
Chord-Type_j7,381.0
Chord-Slash_D,336.0
Position_16/64,209.0
Tempo-Class_3,260.0
Tempo_140.00,298.0
Position_27/64,220.0
Note-Velocity_19,147.0
Note-On_62,62.0
Note-Duration_7/64,166.0
Position_32/64,225.0
Tempo-Class_3,260.0
Tempo_143.33,299.0
Position_36/64,229.0
Note-Velocity_19,147.0
Note-On_62,62.0
Note-Duration_7/64,166.0
Position_45/64,238.0
Note-Velocity_22,150.0
Note-On_64,64.0
Note-Duration_7/64,166.0
Position_48/64,241.0
Tempo-Class_2,259.0
Tempo_137.50,297.0
Bar,192.0
Position_0/64,193.0
Tempo-Class_3,260.0
Tempo_140.00,298.0
Chord-Tone_G#,330.0
Chord-Type_-7,357.0
Chord-Slash_G#,342.0
Position_16/64,209.0
Tempo-Class_2,259.0
Tempo_137.50,297.0
Position_32/64,225.0
Tempo-Class_3,260.0
Tempo_143.33,299.0
Chord-Tone_C#,323.0
Chord-Type_7,368.0
Chord-Slash_C#,335.0
Position_43/64,236.0
Note-Velocity_25,153.0
Note-On_67,67.0
Note-Duration_6/64,165.0
Position_48/64,241.0
Tempo-Class_2,259.0
Tempo_135.00,296.0
Position_49/64,242.0
Note-Velocity_25,153.0
Note-On_66,66.0
Note-Duration_9/64,168.0
Position_59/64,252.0
Note-Velocity_25,153.0
Note-On_65,65.0
Note-Duration_7/64,166.0
Rep-End_1,445.0
Part-End_B,435.0
Part-Start_A,429.0
Rep-Start_2,440.0
Bar,192.0
Position_0/64,193.0
Tempo-Class_2,259.0
Tempo_135.00,296.0
Chord-Tone_F#,328.0
Chord-Type_j7,381.0
Chord-Slash_F#,340.0
Position_2/64,195.0
Note-Velocity_24,152.0
Note-On_66,66.0
Note-Duration_7/64,166.0
Position_9/64,202.0
Note-Velocity_23,151.0
Note-On_70,70.0
Note-Duration_16/64,175.0
Position_16/64,209.0
Tempo-Class_3,260.0
Tempo_140.00,298.0
Position_26/64,219.0
Note-Velocity_20,148.0
Note-On_66,66.0
Note-Duration_7/64,166.0
Position_32/64,225.0
Tempo-Class_2,259.0
Tempo_135.00,296.0
Position_33/64,226.0
Note-Velocity_21,149.0
Note-On_65,65.0
Note-Duration_9/64,168.0
Position_43/64,236.0
Note-Velocity_22,150.0
Note-On_63,63.0
Note-Duration_6/64,165.0
Position_48/64,241.0
Tempo-Class_2,259.0
Tempo_137.50,297.0
Position_50/64,243.0
Note-Velocity_20,148.0
Note-On_61,61.0
Note-Duration_8/64,167.0
Bar,192.0
